"num_collisions","year","weekday","max_temp","max_wind","fog","snow"
354,2021,"2",73,8,0,0
333,2021,"3",86,8.9,0,0
433,2021,"4",86,11.1,0,0
358,2021,"5",81,13,0,0
242,2021,"6",51.8,17.1,0,0
256,2021,"7",51.8,14,0,0
275,2021,"1",70,8.9,0,0
355,2021,"2",75.9,4.1,0,0
339,2021,"3",75.9,5.1,0,0
288,2021,"4",75,4.1,1,0
331,2021,"5",78.1,13,1,0
365,2021,"6",89.1,9.9,0,0
367,2021,"7",91.9,7,0,0
381,2021,"1",91.9,6,0,0
355,2021,"2",91,11.1,0,0
353,2021,"3",90,7,0,0
370,2021,"4",90,9.9,0,0
343,2021,"5",84,8,0,0
327,2021,"6",69.1,8.9,0,0
330,2021,"7",75.9,5.1,0,0
329,2021,"1",75.9,6,0,0
388,2021,"4",78.1,8,0,0
388,2021,"5",84,8,0,0
372,2021,"6",88,7,0,0
323,2021,"7",88,6,0,0
361,2021,"1",86,6,0,0
290,2021,"2",86,8.9,0,0
353,2021,"3",78.1,8.9,0,0
384,2021,"4",77,6,0,0
381,2021,"5",81,8,0,0
375,2021,"6",82.9,6,0,0
333,2021,"7",90,8,0,0
379,2021,"1",91.9,8,0,0
350,2021,"2",95,8,0,0
362,2021,"3",98.1,9.9,0,0
319,2021,"4",98.1,11.1,1,0
333,2021,"5",84,6,1,0
291,2021,"6",79,12,0,0
289,2021,"7",79,6,0,0
322,2021,"1",82.9,7,0,0
326,2021,"2",91.9,12,0,0
324,2021,"3",91.9,6,0,0
306,2021,"4",91,11.1,1,0
346,2021,"5",84.9,9.9,0,0
293,2021,"6",84.9,12,0,0
263,2021,"7",81,6,0,0
303,2021,"1",86,11.1,1,0
298,2021,"2",86,11.1,0,0
331,2021,"3",87.1,6,0,0
372,2021,"4",89.1,5.1,0,0
350,2021,"5",91,7,0,0
339,2021,"6",91,6,0,0
310,2021,"7",91,9.9,0,0
328,2021,"1",84,8.9,0,0
286,2021,"2",86,5.1,0,0
330,2021,"3",86,6,0,0
329,2021,"4",81,7,0,0
324,2021,"5",82.9,7,0,0
337,2021,"6",84,5.1,0,0
322,2021,"7",84,6,0,0
359,2021,"1",88,7,1,0
318,2021,"2",89.1,6,0,0
300,2021,"3",89.1,12,0,0
319,2021,"4",81,8.9,0,0
383,2021,"5",82,13,0,0
353,2021,"6",82,9.9,0,0
303,2021,"7",77,6,0,0
325,2021,"1",80.1,7,0,0
313,2021,"2",80.1,5.1,0,0
291,2021,"3",79,8.9,0,0
304,2021,"4",81,8.9,0,0
355,2021,"5",88,6,0,0
334,2021,"6",88,8,0,0
314,2021,"7",87.1,14,0,0
339,2021,"1",81,9.9,0,0
331,2021,"2",84,9.9,1,0
316,2021,"3",89.1,7,0,0
324,2021,"4",93,7,0,0
358,2021,"5",93.9,7,0,0
302,2021,"6",93.9,6,0,0
314,2021,"7",88,8.9,0,0
301,2021,"1",82.9,6,0,0
286,2021,"2",82.9,6,0,0
334,2021,"3",82.9,7,0,0
286,2021,"4",84.9,9.9,0,0
325,2021,"5",84.9,6,0,0
321,2021,"6",82,7,0,0
257,2021,"7",82,9.9,1,0
293,2021,"1",82.9,8,1,0
332,2021,"2",89.1,6,0,0
336,2021,"3",91,4.1,0,0
343,2021,"4",91,7,0,0
349,2021,"5",93,13,1,0
303,2021,"6",93,14,0,0
358,2021,"7",80.1,8,0,0
323,2021,"1",84.9,6,0,0
310,2021,"2",84.9,8,0,0
319,2021,"3",82.9,15,1,0
365,2021,"4",78.1,19,1,0
353,2021,"5",77,6,0,0
341,2021,"6",79,6,0,0
293,2021,"7",79,6,0,0
299,2021,"1",81,8.9,0,0
337,2021,"2",81,6,0,0
334,2021,"3",82,8,0,0
294,2021,"4",82,19,0,0
352,2021,"5",75.9,8.9,0,0
333,2021,"6",75.9,5.1,0,0
321,2021,"7",81,6,0,0
378,2021,"1",82.9,7,0,0
342,2021,"2",82.9,5.1,0,0
356,2021,"3",84.9,8.47801608579088,0,0
269,2021,"4",84.9,8.47801608579088,0,0
375,2021,"5",75.9,8.47801608579088,0,0
319,2021,"6",84,8.47801608579088,0,0
318,2021,"7",84,8.47801608579088,0,0
317,2021,"1",75.9,8.47801608579088,0,0
312,2021,"2",75.9,8.47801608579088,0,0
289,2021,"3",79,8.47801608579088,0,0
319,2021,"4",79,7,1,0
383,2021,"5",79,8.9,1,0
358,2021,"6",75,4.1,0,0
314,2021,"7",75,8.9,0,0
325,2021,"1",78.1,8.47801608579088,0,0
296,2021,"2",78.1,8.47801608579088,1,0
343,2021,"3",71.1,8.47801608579088,0,0
344,2021,"4",68,8.47801608579088,0,0
385,2021,"5",66.9,8.94671916010499,0,0
349,2021,"6",73.9,8.94671916010499,0,0
328,2021,"7",77,8.94671916010499,0,0
290,2021,"1",77,8.94671916010499,0,0
318,2021,"2",73,4.1,0,0
270,2021,"3",69.8,6,0,0
368,2021,"4",73,5.1,0,0
361,2021,"5",75.9,8,0,0
268,2021,"6",75.9,13,0,0
269,2021,"7",66.9,13,0,0
297,2021,"1",71.1,13,0,0
321,2021,"2",71.1,6,0,0
312,2021,"3",69.1,5.1,0,0
353,2021,"4",75.9,6,0,0
381,2021,"5",78.1,6,0,0
339,2021,"6",79,13,0,0
319,2021,"7",75.9,8,0,0
318,2021,"1",61,13,0,0
302,2021,"2",66,8.9,0,0
365,2021,"3",75,8,0,0
372,2021,"4",75,8,0,0
381,2021,"5",73,8.9,0,0
312,2021,"6",69.1,6,0,0
236,2021,"7",59,6,0,0
330,2021,"1",73,5.1,0,0
323,2021,"2",73,12,0,0
323,2021,"3",60.1,13,0,0
344,2021,"4",61,8,0,0
357,2021,"5",57,13,0,0
352,2021,"6",64,13,0,0
362,2021,"7",64,9.9,0,0
331,2021,"1",63,11.1,0,0
276,2021,"2",57.9,8.9,0,0
321,2021,"3",53.1,8.9,0,0
317,2021,"4",51.1,7,0,0
386,2021,"5",51.1,7,0,0
335,2021,"6",52,4.1,0,0
265,2021,"7",53.1,5.1,0,0
329,2021,"1",63,5.1,0,0
328,2021,"2",68,6,0,0
346,2021,"3",68,9.9,0,0
293,2021,"4",64,7,0,0
353,2021,"5",64.9,12,1,0
335,2021,"6",64.9,14,1,0
269,2021,"7",46.9,11.1,0,0
343,2021,"1",48,11.1,0,0
315,2021,"2",48.9,8,0,0
317,2021,"3",55.9,6,0,0
351,2021,"4",69.1,7,0,0
349,2021,"5",69.1,14,0,0
305,2021,"6",48,8,0,0
273,2021,"7",55.9,6,0,0
314,2021,"1",55.9,8.9,0,0
340,2021,"2",55,14,0,0
368,2021,"3",45,8.9,0,0
217,2021,"4",55.9,7,0,0
261,2021,"5",55.9,15,0,0
264,2021,"6",46.9,17.1,0,0
271,2021,"7",41,6,0,0
323,2021,"1",45,9.9,0,0
282,2021,"2",45,8,0,0
266,2021,"3",48.9,8.9,0,0
319,2021,"4",57.9,7,0,0
343,2021,"5",57.9,12,0,0
278,2021,"6",48,9.9,0,0
255,2021,"7",48,6,0,0
345,2021,"1",61,7,1,0
321,2021,"2",61,17.1,0,0
287,2021,"3",43,8,0,0
283,2021,"4",42.1,9.9,0,0
301,2021,"5",50,7,0,0
307,2021,"6",66.2,8.9,0,0
266,2021,"7",66,17.1,0,0
302,2021,"1",55.9,12,0,0
322,2021,"2",53.1,7,0,0
285,2021,"3",54,8.9,0,0
317,2021,"4",62.1,11.1,0,0
305,2021,"5",62.1,12,0,0
331,2021,"6",60.1,7,0,0
291,2021,"7",48,11.1,0,0
292,2021,"1",45,8,0,0
256,2021,"2",43,7,0,0
278,2021,"3",46.9,11.1,0,0
302,2021,"4",46.9,12,0,0
281,2021,"5",39.9,8,1,0
189,2021,"6",48.9,7,0,0
186,2021,"7",52,13,0,0
207,2021,"1",51.1,11.1,0,0
221,2021,"2",46.9,8.9,0,0
192,2021,"3",46.9,11.1,0,0
223,2021,"4",48.9,6,0,0
232,2021,"5",55,7,0,0
282,2022,"6",55.9,7,0,0
180,2022,"7",59,8.9,0,0
208,2022,"1",39.9,14,0,0
255,2022,"2",37,9.9,0,0
305,2022,"3",46.9,12,0,0
233,2022,"4",46.9,9.9,0,0
295,2022,"5",41,11.1,1,0
235,2022,"6",34,11.1,0,5.9
233,2022,"7",39,12,0,3.1
265,2022,"1",39.9,17.1,0,3.1
256,2022,"2",39.9,12,0,0
250,2022,"3",39.9,12,0,0
268,2022,"4",48,7,0,0
288,2022,"5",48,13,0,0
236,2022,"6",43,9.9,0,0
265,2022,"7",32,14,0,0
202,2022,"1",44.1,19,0,0
258,2022,"2",44.1,13,0,0
255,2022,"3",48.9,8.9,0,0
246,2022,"4",48.9,12,0,0
288,2022,"5",28.9,11.1,0,0
266,2022,"6",28.9,11.1,0,0
229,2022,"7",37,9.9,0,0
238,2022,"1",37,8,0,0
235,2022,"2",42.1,8.9,0,0
266,2022,"3",42.1,11.1,0,0
271,2022,"4",32,8,0,0
282,2022,"5",32,8,0,0
276,2022,"6",32,15,1,0
224,2022,"7",28.9,15,0,5.9
312,2022,"1",30.9,6,0,7.1
274,2022,"2",36,8,0,5.9
267,2022,"3",46.9,6,0,5.9
248,2022,"4",48,8.9,1,3.9
288,2022,"5",57,9.9,0,2
295,2022,"6",28.4,13,0,0
270,2022,"7",30,11.1,0,0
276,2022,"1",37.4,8.9,0,0
278,2022,"2",45,12,0,0
271,2022,"3",46,8.9,0,0
301,2022,"4",54,9.9,0,0
319,2022,"5",57,8.9,0,0
237,2022,"6",59,9.9,0,0
229,2022,"7",59,9.9,1,0
304,2022,"1",42.1,12,0,1.2
289,2022,"2",30,8,0,1.2
277,2022,"3",43,8,0,0
267,2022,"4",68,11.1,0,0
279,2022,"5",68,15,0,0
237,2022,"6",39,15,0,0
245,2022,"7",39.9,15,0,0
194,2022,"1",55,8.9,0,0
244,2022,"2",55,9.9,0,0
253,2022,"3",68,11.1,0,0
222,2022,"4",43,15,0,0
251,2022,"5",41,14,0,0
247,2022,"6",41,12,0,0
243,2022,"7",48,14,0,0
277,2022,"1",48,13,0,0
248,2022,"2",46,13,0,0
245,2022,"3",52,7,0,0
318,2022,"4",52,15,0,0
328,2022,"5",48,11.1,0,0
259,2022,"6",46,7,0,0
237,2022,"7",68,9.9,1,0
329,2022,"1",73.9,11.1,0,0
259,2022,"2",73.9,18.1,0,0
286,2022,"3",50,9.9,1,0
268,2022,"4",51.1,8,0,0
329,2022,"5",55,8,0,0
253,2022,"6",55,18.1,0,0
274,2022,"7",48,15.9,0,0
311,2022,"1",55.9,8.9,0,0
295,2022,"2",68,8,0,0
311,2022,"3",68,9.9,0,0
278,2022,"4",66.9,11.1,1,0
362,2022,"5",73.9,7,1,0
287,2022,"6",66.9,7,0,0
258,2022,"7",69.1,9.9,0,0
293,2022,"1",62.1,13,0,0
289,2022,"2",62.1,11.1,0,0
273,2022,"3",57.9,8,0,0
265,2022,"4",48.9,18.1,0,0
307,2022,"5",60.1,9.9,0,0
288,2022,"6",60.1,11.1,0,0
266,2022,"7",46.9,13,0,0
299,2022,"1",46,15.9,0,0
272,2022,"2",37.9,15,0,0
285,2022,"3",46.9,8.9,0,0
282,2022,"4",66,8,0,0
290,2022,"5",66,15,0,0
277,2022,"6",61,12,0,0
257,2022,"7",54,7,0,0
289,2022,"1",54,11.1,0,0
252,2022,"2",57,5.1,0,0
253,2022,"3",57,15.9,0,0
283,2022,"4",53.1,12,0,0
343,2022,"5",64.9,11.1,1,0
293,2022,"6",64.9,12,0,0
284,2022,"7",55,15.9,0,0
283,2022,"1",61,12,0,0
312,2022,"2",72,8,0,0
296,2022,"3",72,8.9,0,0
331,2022,"4",79,13,0,0
292,2022,"5",79,8.9,0,0
282,2022,"6",73,9.9,0,0
241,2022,"7",51.1,14,0,0
238,2022,"1",54,8.9,0,0
256,2022,"2",54,15.9,0,0
283,2022,"3",60.1,12,0,0
237,2022,"4",60.1,9.9,0,0
276,2022,"5",70,9.9,0,0
285,2022,"6",70,8,0,0
271,2022,"7",64.9,11.1,0,0
256,2022,"1",63,8,0,0
244,2022,"2",60.1,6,0,0
313,2022,"3",60.1,13,0,0
348,2022,"4",57.9,17.1,0,0
361,2022,"5",63,13,0,0
321,2022,"6",68,7,0,0
278,2022,"7",69.1,7,0,0
281,2022,"1",69.1,8,0,0
282,2022,"2",62.1,8.9,0,0
250,2022,"3",64.9,8.9,0,0
352,2022,"4",73.9,8,0,0
364,2022,"5",73.9,7,0,0
293,2022,"6",61,15.9,0,0
260,2022,"7",57.9,15,0,0
295,2022,"1",70,15,0,0
296,2022,"2",73,14,0,0
300,2022,"3",75,12,0,0
307,2022,"4",75,9.9,0,0
332,2022,"5",75,8.9,0,0
276,2022,"6",72,6,0,0
306,2022,"7",75.9,7,0,0
298,2022,"1",75.9,7,0,0
314,2022,"2",77,9.9,0,0
336,2022,"3",77,8,0,0
321,2022,"4",72,6,0,0
324,2022,"5",69.1,7,1,0
348,2022,"6",90,5.1,1,0
318,2022,"7",90,7,0,0
333,2022,"1",89.1,9.9,0,0
278,2022,"2",73,11.1,0,0
304,2022,"3",70,6,0,0
310,2022,"4",70,8.9,0,0
315,2022,"5",80.1,8,0,0
293,2022,"6",80.1,18.1,1,0
282,2022,"7",77,5.1,0,0
254,2022,"1",84,7,0,0
354,2022,"2",93,6,0,0
311,2022,"3",93,13,0,0
317,2022,"4",79,7,1,0
320,2022,"5",79,6,0,0
300,2022,"6",80.1,5.1,0,0
299,2022,"7",80.1,7,0,0
311,2022,"1",80.1,7,0,0
307,2022,"2",80.1,8.9,0,0
311,2022,"3",82,7,0,0
317,2022,"4",82,9.9,1,0
366,2022,"5",81,8.9,0,0
308,2022,"6",77,8,0,0
275,2022,"7",73.9,8,0,0
319,2022,"1",84.9,8,0,0
315,2022,"2",84.9,7,0,0
360,2022,"3",82.9,8,0,0
302,2022,"4",82.9,8.9,0,0
369,2022,"5",88,13,0,0
317,2022,"6",88,13,0,0
304,2022,"7",75,11.1,0,0
280,2022,"1",78.1,6,0,0
316,2022,"2",80.1,5.1,0,0
264,2022,"3",80.1,8.9,0,0
298,2022,"4",73.9,8,0,0
355,2022,"5",81,6,0,0
364,2022,"6",90,5.1,0,0
343,2022,"7",90,7,0,0
302,2022,"1",89.1,8,0,0
294,2022,"2",79,7,0,0
304,2022,"3",84,6,0,0
322,2022,"4",86,8,0,0
315,2022,"5",91,5.1,0,0
276,2022,"6",91,5.1,0,0
250,2022,"7",88,8,0,0
255,2022,"1",88,7,0,0
283,2022,"2",87.1,6,0,0
290,2022,"3",84,8.9,0,0
285,2022,"4",84.9,8.9,0,0
297,2022,"5",84,5.1,1,0
259,2022,"6",84.9,7,0,0
250,2022,"7",84.9,8.9,0,0
279,2022,"1",84.9,6,0,0
266,2022,"2",90,8.9,0,0
307,2022,"3",91,5.1,0,0
270,2022,"4",91,6,0,0
312,2022,"5",90,9.9,0,0
277,2022,"6",86,15.9,1,0
281,2022,"7",84.9,6,0,0
302,2022,"1",82.9,8.9,1,0
292,2022,"2",90,8,0,0
290,2022,"3",95,7,0,0
297,2022,"4",91.9,8.9,0,0
334,2022,"5",93.9,7,0,0
305,2022,"6",93.9,7,0,0
264,2022,"7",95,7,0,0
279,2022,"1",89.1,14,1,0
276,2022,"2",86,8,0,0
287,2022,"3",84.9,6,0,0
297,2022,"4",87.1,6,0,0
310,2022,"5",87.1,7,0,0
305,2022,"6",87.1,9.9,0,0
288,2022,"7",87.1,4.1,0,0
293,2022,"1",86,7,0,0
292,2022,"2",90,8.9,0,0
324,2022,"3",90,6,0,0
299,2022,"4",93,7,0,0
323,2022,"5",93,6,0,0
312,2022,"6",91.9,7,0,0
266,2022,"7",91.9,9.9,1,0
318,2022,"1",93,8,0,0
284,2022,"2",97,11.1,0,0
262,2022,"3",97,6,0,0
286,2022,"4",89.1,5.1,0,0
351,2022,"5",89.1,8,0,0
307,2022,"6",84.9,8.9,0,0
305,2022,"7",82,7,0,0
241,2022,"1",82.9,5.1,0,0
291,2022,"2",82.9,12,0,0
261,2022,"3",82.9,6,0,0
282,2022,"4",87.1,13,1,0
286,2022,"5",90,7,0,0
310,2022,"6",90,8.9,0,0
272,2022,"7",90,7,0,0
249,2022,"1",82,7,0,0
273,2022,"2",84.9,7,0,0
230,2022,"3",90,6,0,0
276,2022,"4",91,5.1,0,0
296,2022,"5",91,6,1,0
305,2022,"6",90,7,0,0
284,2022,"7",90,8,0,0
258,2022,"1",84.9,6,0,0
282,2022,"2",89.1,9.9,0,0
292,2022,"3",89.1,8,0,0
302,2022,"4",86,5.1,0,0
289,2022,"5",86,7,0,0
299,2022,"6",82,6,0,0
251,2022,"7",90,8,0,0
253,2022,"1",90,7,0,0
339,2022,"2",75,7,1,0
261,2022,"3",73.9,11.1,0,0
301,2022,"4",78.1,6,0,0
363,2022,"5",80.1,8,0,0
272,2022,"6",86,4.1,0,0
259,2022,"7",86,5.1,0,0
314,2022,"1",81,5.1,0,0
326,2022,"2",82,8,1,0
307,2022,"3",82,8,0,0
333,2022,"4",80.1,8,0,0
350,2022,"5",75,4.1,0,0
262,2022,"6",75.9,7,0,0
295,2022,"7",82.9,9.9,0,0
293,2022,"1",84.9,8,0,0
288,2022,"2",84.9,8,0,0
335,2022,"3",80.1,5.1,0,0
279,2022,"4",80.1,15,1,0
322,2022,"5",75,12,0,0
286,2022,"6",69.1,9.9,0,0
283,2022,"7",72,7,0,0
260,2022,"1",73.9,8,1,0
228,2022,"2",73.9,8,0,0
284,2022,"3",70,7,0,0
314,2022,"4",69.1,11.1,0,0
328,2022,"5",66,9.9,0,0
328,2022,"6",62.1,14,0,0
245,2022,"7",61,14,0,0
323,2022,"1",60.1,17.1,0,0
270,2022,"2",55.4,13,0,0
244,2022,"3",59,9.9,0,0
335,2022,"4",73.9,5.1,0,0
322,2022,"5",75.9,6,0,0
305,2022,"6",75.9,8,0,0
243,2022,"7",61,8,0,0
216,2022,"1",66.9,5.1,0,0
277,2022,"2",70,6,0,0
314,2022,"3",70,6,0,0
303,2022,"4",70,8.9,0,0
347,2022,"5",69.1,12,0,0
275,2022,"6",68,7,0,0
248,2022,"7",68,5.1,0,0
262,2022,"1",66,8.9,0,0
250,2022,"2",66,8,0,0
286,2022,"3",55.9,9.9,0,0
299,2022,"4",57,8.9,0,0
335,2022,"5",62.1,5.1,0,0
325,2022,"6",66,6,0,0
240,2022,"7",66,11.1,0,0
296,2022,"1",61,9.9,0,0
295,2022,"2",70,8.9,1,0
266,2022,"3",72,7,0,0
314,2022,"4",72,11.1,0,0
302,2022,"5",64.9,11.1,0,0
307,2022,"6",57.9,7,0,0
290,2022,"7",63,4.1,0,0
286,2022,"1",64.9,6,0,0
278,2022,"2",66.9,7,0,0
322,2022,"3",70,7,0,0
317,2022,"4",70,2.9,0,0
287,2022,"5",70,6,0,0
294,2022,"6",75.9,5.1,0,0
231,2022,"7",75.9,7,0,0
280,2022,"1",77,8,0,0
231,2022,"2",77,8.9,0,0
259,2022,"3",57.9,12,0,0
266,2022,"4",66,6,0,0
310,2022,"5",66.9,8,0,0
270,2022,"6",69.1,8.9,0,0
237,2022,"7",69.1,9.9,0,0
263,2022,"1",45,11.1,0,0
297,2022,"2",46,11.1,0,0
303,2022,"3",50,12,0,0
290,2022,"4",50,11.1,0,0
284,2022,"5",46,8,0,0
319,2022,"6",44.1,9.9,0,0
249,2022,"7",39.9,14,0,0
305,2022,"1",41,9.9,0,0
306,2022,"2",51.1,9.9,0,0
297,2022,"3",55,8,0,0
190,2022,"4",55,7,0,0
232,2022,"5",55,12,0,0
247,2022,"6",57,12,0,0
238,2022,"7",57,8.9,0,0
254,2022,"1",60.1,12,1,0
240,2022,"2",54,6,0,0
279,2022,"3",57.9,14,0,0
291,2022,"4",57.9,14,0,0
298,2022,"5",44.1,6,0,0
279,2022,"6",57.9,11.1,0,0
255,2022,"7",57.9,12,0,0
269,2022,"1",48,8,0,0
318,2022,"2",57.9,8,0,0
298,2022,"3",59,9.9,1,0
286,2022,"4",59,8,0,0
305,2022,"5",55,9.9,0,0
253,2022,"6",45,9.9,0,0
234,2022,"7",39.9,12,0,0
282,2022,"1",39.9,8.9,0,0
302,2022,"2",39.9,7,0,0
261,2022,"3",39.9,9.9,0,0
334,2022,"4",41,13,0,0
373,2022,"5",44.6,15,0,0
277,2022,"6",44.1,11.1,0,0
241,2022,"7",44.1,9.9,0,0
277,2022,"1",39.9,9.9,0,0
266,2022,"2",39,8.9,0,0
267,2022,"3",39.9,6,0,0
290,2022,"4",45,15.9,0,0
311,2022,"5",57.9,20,1,0
267,2022,"6",16,17.1,0,0
181,2022,"7",28,12,0,0
189,2022,"1",28.9,11.1,0,0
213,2022,"2",35.1,8,0,0
221,2022,"3",46.9,8.9,0,0
203,2022,"4",51.1,8,0,0
299,2022,"5",62.1,8.9,0,0
248,2022,"6",62.1,5.1,0,0
275,2023,"7",55,8.9,0,0
206,2023,"1",55.9,6,0,0
224,2023,"2",57,7,1,0
251,2023,"3",66,8.9,0,0
234,2023,"4",66,8.9,0,0
234,2023,"5",50,8,0,0
181,2023,"6",48.9,8.9,0,0
188,2023,"7",45,8,0,0
242,2023,"1",44.1,8.9,0,0
252,2023,"2",44.1,7,0,0
215,2023,"3",41,8.9,0,0
279,2023,"4",54,8.9,0,0
298,2023,"5",57,11.1,0,0
248,2023,"6",39.9,12,0,0
192,2023,"7",41,14,0,0
216,2023,"1",48,13,0,0
256,2023,"2",48,7,0,0
258,2023,"3",53.1,13,0,0
298,2023,"4",53.1,8.9,0,0
235,2023,"5",48.9,13,0,0
230,2023,"6",48.9,12,0,0
242,2023,"7",42.1,8,0,0
253,2023,"1",42.1,14,0,0
235,2023,"2",46,13,0,0
256,2023,"3",46,8.9,0,0
256,2023,"4",57,15,1,0
235,2023,"5",57,11.1,0,0
260,2023,"6",52,11.1,0,0
215,2023,"7",53.1,8.9,0,0
232,2023,"1",55,8.9,0,0
261,2023,"2",55,8.9,0,0
256,2023,"3",50,8,0,0
262,2023,"4",39.9,8,0,0
307,2023,"5",39.9,17.1,0,0
222,2023,"6",35.1,15,0,0
207,2023,"7",48.9,9.9,0,0
255,2023,"1",52,13,0,0
258,2023,"2",52,7,0,0
237,2023,"3",53.1,9.9,0,0
238,2023,"4",53.1,9.9,0,0
297,2023,"5",61,17.1,0,0
260,2023,"6",61,11.1,0,0
208,2023,"7",48,8.9,0,0
263,2023,"1",57,11.1,0,0
259,2023,"2",57,11.1,0,0
264,2023,"3",66.9,7,0,0
261,2023,"4",70,9.9,0,0
276,2023,"5",70,13,1,0
252,2023,"6",42.1,12,0,0
241,2023,"7",50,9.9,0,0
186,2023,"1",61,11.1,0,0
226,2023,"2",61,9.9,0,0
213,2023,"3",50,11.1,0,0
215,2023,"4",44.1,12,0,0
269,2023,"5",45,17.1,0,0
239,2023,"6",45,13,0,0
232,2023,"7",50,9.9,0,0
246,2023,"1",50,8.9,0,0
228,2023,"2",46,15.9,1,0
311,2023,"3",44.1,8,0,2
247,2023,"4",54,8,0,1.2
282,2023,"5",48,11.1,0,0
270,2023,"6",46.9,18.1,0,0
264,2023,"7",53.1,13,0,0
257,2023,"1",53.1,8.9,0,0
273,2023,"2",52,20,0,0
236,2023,"3",48,12,0,0
297,2023,"4",51.1,12,0,0
292,2023,"5",51.1,7,0,0
244,2023,"6",46,11.1,0,0
213,2023,"7",48,8,0,0
317,2023,"1",48,12,0,0
268,2023,"2",45,17.1,0,0
284,2023,"3",45,17.1,0,0
252,2023,"4",59,12,0,0
282,2023,"5",60.1,7,0,0
233,2023,"6",60.1,9.9,0,0
248,2023,"7",55.9,15,0,0
287,2023,"1",51.1,8.9,0,0
248,2023,"2",63,9.9,0,0
221,2023,"3",63,8.9,0,0
261,2023,"4",62.1,8.9,0,0
247,2023,"5",60.1,9.9,0,0
226,2023,"6",55,12,0,0
284,2023,"7",63,9.9,0,0
264,2023,"1",63,11.1,0,0
246,2023,"2",62.1,9.9,0,0
274,2023,"3",55,8.9,0,0
293,2023,"4",55,12,0,0
256,2023,"5",52,7,0,0
278,2023,"6",72,9.9,0,0
246,2023,"7",72,14,0,0
260,2023,"1",59,8.9,0,0
305,2023,"2",73,7,0,0
275,2023,"3",73,14,0,0
226,2023,"4",80.1,6,0,0
209,2023,"5",64,11.1,0,0
224,2023,"6",60.1,8,0,0
210,2023,"7",57,12,0,0
218,2023,"1",68,8,0,0
209,2023,"2",75,9.9,0,0
233,2023,"3",84,11.1,0,0
237,2023,"4",90,11.1,0,0
287,2023,"5",91,8.9,0,0
242,2023,"6",78.1,8,0,0
222,2023,"7",75,7,0,0
254,2023,"1",71.1,11.1,0,0
236,2023,"2",62.1,14,0,0
272,2023,"3",64,11.1,0,0
287,2023,"4",66,5.1,0,0
312,2023,"5",71.1,8.9,0,0
258,2023,"6",71.1,11.1,0,0
269,2023,"7",69.1,9.9,0,0
302,2023,"1",69.1,8.9,0,0
257,2023,"2",62.1,5.1,0,0
285,2023,"3",60.1,6,0,0
237,2023,"4",60.1,8,0,0
305,2023,"5",57,8,0,0
327,2023,"6",53.1,11.1,0,0
284,2023,"7",59,12,1,0
261,2023,"1",61,14,1,0
243,2023,"2",61,14,1,0
262,2023,"3",57,7,0,0
287,2023,"4",57,7,0,0
301,2023,"5",66,5.1,0,0
346,2023,"6",73,5.1,0,0
292,2023,"7",78.1,5.1,0,0
299,2023,"1",78.1,8.9,0,0
297,2023,"2",77,8.9,0,0
267,2023,"3",73,6,0,0
289,2023,"4",80.1,7,0,0
370,2023,"5",87.1,6,0,0
297,2023,"6",87.1,7,0,0
289,2023,"7",82,8,0,0
265,2023,"1",73.9,8,0,0
285,2023,"2",78.1,8.9,0,0
330,2023,"3",79,8.9,0,0
319,2023,"4",69.1,8,0,0
313,2023,"5",70,5.1,0,0
300,2023,"6",70,8,1,0
284,2023,"7",70,8.9,0,0
286,2023,"1",75,8,0,0
270,2023,"2",75,6,0,0
274,2023,"3",77,7,0,0
296,2023,"4",77,9.9,0,0
296,2023,"5",72,8.9,0,0
300,2023,"6",78.1,6,0,0
267,2023,"7",79,5.1,0,0
249,2023,"1",79,15,0,0
286,2023,"2",79,8.9,0,0
265,2023,"3",77,6,0,0
335,2023,"4",87.1,5.1,0,0
312,2023,"5",91,12,0,0
216,2023,"6",69.1,11.1,0,0
256,2023,"7",69.1,12,0,0
253,2023,"1",75.9,8,0,0
268,2023,"2",79,12,0,0
259,2023,"3",79,9.9,0,0
233,2023,"4",72,6,0,0
287,2023,"5",72,8.9,0,0
291,2023,"6",78.1,7,0,0
250,2023,"7",82,6,0,0
289,2023,"1",82,8,0,0
274,2023,"2",78.1,8.9,0,0
288,2023,"3",78.1,8.9,0,0
284,2023,"4",77,9.9,0,0
310,2023,"5",79,7,0,0
270,2023,"6",79,8,0,0
314,2023,"7",80.1,8.9,0,0
261,2023,"1",81,7,0,0
279,2023,"2",81,8,0,0
268,2023,"3",78.1,14,0,0
231,2023,"4",73,14,0,0
255,2023,"5",72,6,0,0
285,2023,"6",78.1,5.1,0,0
287,2023,"7",84.9,5.1,0,0
288,2023,"1",84.9,11.1,1,0
272,2023,"2",79,8,0,0
241,2023,"3",82,8,0,0
263,2023,"4",82,7,0,0
266,2023,"5",84,6,0,0
230,2023,"6",84,6,0,0
245,2023,"7",88,5.1,1,0
274,2023,"1",89.1,7,0,0
229,2023,"2",89.1,7,1,0
278,2023,"3",91.9,5.1,0,0
263,2023,"4",93,4.1,0,0
269,2023,"5",90,4.1,0,0
244,2023,"6",88,24.1,0,0
242,2023,"7",81,6,0,0
263,2023,"1",84,8.9,1,0
275,2023,"2",89.1,6,0,0
281,2023,"3",91,6,0,0
283,2023,"4",91,6,0,0
272,2023,"5",88,11.1,0,0
251,2023,"6",88,7,1,0
284,2023,"7",88,5.1,1,0
