"num_collisions_adj","max_temp","max_wind","day_group","winter_flag"
284.214,82.9,5.1,"Mon-Thu",0
353.157,86,6,"Fri",0
298.753,86,5.1,"Sat",0
217.147,84.9,5.1,"Sun",0
272.02,82,4.1,"Mon-Thu",0
332.521,82,5.1,"Mon-Thu",0
309.54,84,8,"Mon-Thu",0
338.618,86,6,"Mon-Thu",0
351.281,86,6,"Fri",0
283.745,84.9,6,"Sat",0
268.737,91,5.1,"Sun",0
296.408,91.9,5.1,"Mon-Thu",0
308.602,88,6,"Mon-Thu",0
307.664,90,5.1,"Mon-Thu",0
332.521,90,7,"Mon-Thu",0
331.583,86,4.1,"Fri",0
266.392,86,8,"Sat",0
234.031,84,6,"Sun",0
289.373,84,7,"Mon-Thu",0
328.769,82,11.1,"Mon-Thu",0
302.505,86,8,"Mon-Thu",0
303.443,88,7,"Mon-Thu",0
329.707,88,6,"Fri",0
271.551,87.1,8,"Sat",0
229.81,84.9,8,"Sun",0
263.578,73.9,6,"Mon-Thu",0
272.02,78.1,7,"Mon-Thu",0
280.931,82,8,"Mon-Thu",0
286.09,82,7,"Mon-Thu",0
319.389,82,6,"Fri",0
258.888,82,4.1,"Sat",0
247.632,82.9,6,"Sun",0
305.319,88,5.1,"Mon-Thu",0
335.335,93.9,6,"Mon-Thu",0
321.265,93.9,8.9,"Mon-Thu",0
345.184,91.9,8,"Mon-Thu",0
292.187,90,8,"Fri",0
248.101,78.1,5.1,"Sat",0
247.632,81,6,"Sun",0
249.977,90,6,"Mon-Thu",0
368.634,91.9,5.1,"Mon-Thu",0
360.192,91.9,4.1,"Mon-Thu",0
385.518,93,8,"Mon-Thu",0
314.699,75.2,9.9,"Fri",0
266.392,75,8.9,"Sat",0
260.764,71.1,11.1,"Sun",0
304.85,63,9.9,"Mon-Thu",0
255.136,73.9,8.9,"Mon-Thu",0
367.227,77,2.9,"Mon-Thu",0
336.742,77,8.47801608579088,"Mon-Thu",0
320.796,75.9,8.47801608579088,"Fri",0
279.524,79,8.47801608579088,"Sat",0
279.993,82.9,8.47801608579088,"Sun",0
315.637,77,8.47801608579088,"Mon-Thu",0
347.06,79,8,"Mon-Thu",0
243.411,81,8,"Mon-Thu",0
309.071,72,5.1,"Mon-Thu",0
335.335,72,4.1,"Fri",0
263.578,73.9,7,"Sat",0
222.775,73.9,6,"Sun",0
278.586,68,11.1,"Mon-Thu",0
335.335,73.4,9.9,"Mon-Thu",0
354.095,82,5.1,"Mon-Thu",0
315.168,82,8,"Mon-Thu",0
333.928,72,8.9,"Fri",0
283.276,72,6,"Sat",0
239.19,72,7,"Sun",0
273.427,75.9,6,"Mon-Thu",0
287.497,77,6,"Mon-Thu",0
364.882,77,8.9,"Mon-Thu",0
336.273,75.9,5.1,"Mon-Thu",0
373.324,75.9,9.9,"Fri",0
255.136,71.1,2.9,"Sat",0
248.101,79,5.1,"Sun",0
234.969,79,7,"Mon-Thu",0
294.532,77,4.1,"Mon-Thu",0
332.052,80.1,5.1,"Mon-Thu",0
347.529,75.9,6,"Mon-Thu",0
389.27,70,11.1,"Fri",0
270.613,68,5.1,"Sat",0
242.004,57.9,8.94671916010499,"Sun",0
324.548,66,8.94671916010499,"Mon-Thu",0
322.672,68,8.94671916010499,"Mon-Thu",0
327.831,61,8.94671916010499,"Mon-Thu",0
344.715,61,8.94671916010499,"Mon-Thu",0
369.103,60.1,8.94671916010499,"Fri",0
295.001,62.1,8.94671916010499,"Sat",0
278.117,62.1,8.94671916010499,"Sun",0
304.85,51.1,8.94671916010499,"Mon-Thu",0
350.343,51.1,8.94671916010499,"Fri",0
355.033,51.1,8.94671916010499,"Sat",0
260.764,52,8.94671916010499,"Sun",0
326.424,55.9,8.94671916010499,"Mon-Thu",0
338.149,55.9,8.94671916010499,"Mon-Thu",0
302.974,64,8.94671916010499,"Mon-Thu",0
326.424,70,10.1455621301775,"Mon-Thu",0
349.874,72,10.1455621301775,"Fri",0
307.664,72,10.1455621301775,"Sat",0
235.438,64.9,10.1455621301775,"Sun",0
355.971,55,10.1455621301775,"Mon-Thu",0
318.451,59,10.1455621301775,"Mon-Thu",0
326.424,62.1,10.1455621301775,"Mon-Thu",0
295.939,62.1,10.1455621301775,"Mon-Thu",0
406.623,55.9,10.1455621301775,"Fri",0
284.214,52,10.1455621301775,"Sat",0
234.5,50,10.1455621301775,"Sun",0
233.093,48.9,10.1455621301775,"Mon-Thu",0
353.626,50,10.1455621301775,"Mon-Thu",0
322.672,50,10.1455621301775,"Mon-Thu",0
499.485,43,10.1455621301775,"Mon-Thu",0
337.68,44.1,10.1455621301775,"Fri",0
262.171,46.9,10.1455621301775,"Sat",0
220.43,45,10.1455621301775,"Sun",0
326.893,50,10.1455621301775,"Mon-Thu",0
325.955,48,10.1455621301775,"Mon-Thu",0
343.308,44.1,10.1455621301775,"Mon-Thu",0
193.228,36,10.1455621301775,"Mon-Thu",0
223.244,32,10.1455621301775,"Fri",0
251.384,46.4,10.1455621301775,"Sat",0
226.527,55,10.1455621301775,"Sun",0
348.467,55,10.1455621301775,"Mon-Thu",0
285.621,53.1,10.1455621301775,"Mon-Thu",0
268.737,45,10.1455621301775,"Mon-Thu",0
302.974,46,10.1455621301775,"Mon-Thu",0
348.467,46,10.1455621301775,"Fri",0
281.869,46,10.9434017595308,"Sat",0
261.702,55,10.9434017595308,"Sun",0
326.893,55.9,10.9434017595308,"Mon-Thu",0
320.796,55,10.9434017595308,"Mon-Thu",0
305.788,46,10.9434017595308,"Mon-Thu",0
319.389,39.9,10.9434017595308,"Mon-Thu",0
330.645,39.9,10.9434017595308,"Fri",0
305.788,39,10.9434017595308,"Sat",0
218.085,36,10.9434017595308,"Sun",0
305.319,39,10.9434017595308,"Mon-Thu",0
331.583,41,10.9434017595308,"Mon-Thu",0
295.939,41,10.9434017595308,"Mon-Thu",0
321.734,41,10.9434017595308,"Mon-Thu",0
394.429,50,10.9434017595308,"Fri",0
294.532,52,10.9434017595308,"Sat",0
291.718,51.1,10.9434017595308,"Sun",0
323.141,46,10.9434017595308,"Mon-Thu",0
342.839,46,10.9434017595308,"Mon-Thu",0
351.281,42.1,10.9434017595308,"Mon-Thu",0
378.014,46.9,10.9434017595308,"Mon-Thu",0
366.758,61,10.9434017595308,"Fri",0
266.392,61,10.9434017595308,"Sat",0
236.845,54,10.9434017595308,"Sun",0
272.02,43,10.9434017595308,"Mon-Thu",0
153.832,43,10.9434017595308,"Mon-Thu",0
241.066,43,10.9434017595308,"Mon-Thu",0
272.958,44.1,10.9434017595308,"Mon-Thu",0
319.389,60.8,10.9434017595308,"Fri",0
234.031,60.1,10.9434017595308,"Sat",0
189.476,57,10.9434017595308,"Sun",0
291.718,45,10.9434017595308,"Mon-Thu",0
201.67,57.9,11.0549079754601,"Mon-Thu",1
235.438,57.9,11.0549079754601,"Mon-Thu",1
236.376,44.1,11.0549079754601,"Mon-Thu",1
280.462,46,11.0549079754601,"Fri",1
213.395,46.9,11.0549079754601,"Sat",1
176.344,48.9,11.0549079754601,"Sun",1
273.896,48.9,11.0549079754601,"Mon-Thu",1
267.799,45,11.0549079754601,"Mon-Thu",1
241.066,45,11.0549079754601,"Mon-Thu",1
272.02,45,11.0549079754601,"Mon-Thu",1
302.036,34,11.0549079754601,"Fri",1
243.88,34,11.0549079754601,"Sat",1
175.406,34,11.0549079754601,"Sun",1
329.707,33.1,11.0549079754601,"Mon-Thu",1
289.842,36,11.0549079754601,"Mon-Thu",1
271.551,39,11.0549079754601,"Mon-Thu",1
274.834,39,11.0549079754601,"Mon-Thu",1
279.524,39,11.0549079754601,"Fri",1
224.651,39,11.0549079754601,"Sat",1
192.759,42.1,11.0549079754601,"Sun",1
193.228,16,11.0549079754601,"Mon-Thu",1
294.063,30,11.0549079754601,"Mon-Thu",1
259.357,46,11.0549079754601,"Mon-Thu",1
277.648,59,11.0549079754601,"Mon-Thu",1
312.354,39.9,11.0549079754601,"Fri",1
249.977,39.9,11.0549079754601,"Sat",1
208.705,48.9,11.0549079754601,"Sun",1
264.985,45,11.0549079754601,"Mon-Thu",1
319.389,43,11.0549079754601,"Mon-Thu",1
295.47,43,11.0549079754601,"Mon-Thu",1
281.869,15.1,11.0549079754601,"Mon-Thu",1
305.319,21,10.8861736334405,"Fri",1
270.613,34,10.8861736334405,"Sat",1
229.81,52,10.8861736334405,"Sun",1
305.319,61,10.8861736334405,"Mon-Thu",1
267.33,64.9,10.8861736334405,"Mon-Thu",1
288.435,64.9,10.8861736334405,"Mon-Thu",1
275.772,46,10.8861736334405,"Mon-Thu",1
310.009,55,10.8861736334405,"Fri",1
253.26,39,10.8861736334405,"Sat",1
208.705,35.1,10.8861736334405,"Sun",1
266.392,37.9,10.8861736334405,"Mon-Thu",1
322.203,37.9,10.8861736334405,"Mon-Thu",1
299.691,41,10.8861736334405,"Mon-Thu",1
311.416,46,10.8861736334405,"Mon-Thu",1
288.904,59,10.8861736334405,"Fri",1
250.915,59,10.8861736334405,"Sat",1
205.891,46.9,10.8861736334405,"Sun",1
190.414,42.1,10.8861736334405,"Mon-Thu",1
247.163,42.1,10.8861736334405,"Mon-Thu",1
288.435,36,10.8861736334405,"Mon-Thu",1
279.993,52,10.8861736334405,"Mon-Thu",1
256.074,52,10.8861736334405,"Fri",1
205.891,44.1,10.8861736334405,"Sat",1
188.069,46.9,10.8861736334405,"Sun",1
328.3,46.9,10.8861736334405,"Mon-Thu",1
314.23,43,10.8861736334405,"Mon-Thu",1
248.101,36,10.8861736334405,"Mon-Thu",1
327.831,37,10.8861736334405,"Mon-Thu",1
333.459,34,11.4349030470914,"Fri",1
301.098,41,11.4349030470914,"Sat",1
235.907,42.1,11.4349030470914,"Sun",1
235.907,42.1,11.4349030470914,"Mon-Thu",1
299.691,37.9,11.4349030470914,"Mon-Thu",1
276.241,32,11.4349030470914,"Mon-Thu",1
260.764,32,11.4349030470914,"Mon-Thu",1
305.788,39,11.4349030470914,"Fri",1
245.287,48.9,11.4349030470914,"Sat",1
216.678,48.9,11.4349030470914,"Sun",1
302.505,53.1,11.4349030470914,"Mon-Thu",1
274.834,53.1,11.1,"Mon-Thu",1
263.578,46.9,12,"Mon-Thu",1
286.559,57,7,"Mon-Thu",1
315.637,75,5.1,"Fri",1
257.95,64.9,15,"Sat",1
196.511,57.9,8,"Sun",1
269.675,46,7,"Mon-Thu",1
264.985,51.1,8,"Mon-Thu",1
273.896,53.1,8,"Mon-Thu",1
292.656,53.1,12,"Mon-Thu",1
336.742,48.9,15,"Fri",1
248.57,48.9,15,"Sat",1
218.554,60.1,7,"Sun",1
246.694,60.1,8,"Mon-Thu",1
286.09,55.9,9.9,"Mon-Thu",1
263.578,48.9,8,"Mon-Thu",1
302.036,53.1,5.1,"Mon-Thu",1
264.047,59,5.1,"Fri",1
242.004,70,6,"Sat",1
211.05,70,9.9,"Sun",1
282.338,45,11.1,"Mon-Thu",0
259.357,52,5.1,"Mon-Thu",0
287.497,66.9,13,"Mon-Thu",0
309.54,66.9,11.1,"Mon-Thu",0
328.769,60.1,9.9,"Fri",0
275.303,68,8,"Sat",0
228.403,68,5.1,"Sun",0
278.586,79,7,"Mon-Thu",0
251.853,63,8.9,"Mon-Thu",0
296.877,60.1,8.9,"Mon-Thu",0
251.853,60.1,8,"Mon-Thu",0
322.672,68,7,"Fri",0
280.931,77,6,"Sat",0
214.333,77,5.1,"Sun",0
308.133,64.9,18.1,"Mon-Thu",0
299.222,66,15.9,"Mon-Thu",0
291.249,66,9.9,"Mon-Thu",0
253.26,63,8.9,"Mon-Thu",0
258.419,80.1,6,"Fri",0
213.864,66,6,"Sat",0
186.662,66,6,"Sun",0
244.818,66,7,"Mon-Thu",0
277.648,77,4.1,"Mon-Thu",0
241.535,77,9.9,"Mon-Thu",0
242.942,69.1,6,"Mon-Thu",0
234.5,66,8.9,"Fri",0
246.694,59,15,"Sat",0
185.255,57.9,8,"Sun",0
264.985,60.1,7,"Mon-Thu",0
275.303,60.1,5.1,"Mon-Thu",0
280.931,60.1,6,"Mon-Thu",0
313.292,78.1,8.9,"Mon-Thu",0
305.319,55.9,7,"Fri",0
259.357,71.1,5.1,"Sat",0
248.101,71.1,12,"Sun",0
295.47,73.9,9.9,"Mon-Thu",0
303.443,73.9,6,"Mon-Thu",0
304.381,71.1,7,"Mon-Thu",0
278.117,71.1,13,"Mon-Thu",0
309.54,73,8,"Fri",0
298.753,73,8,"Sat",0
276.241,69.1,14,"Sun",0
287.497,59,11.1,"Mon-Thu",0
291.249,52,8,"Mon-Thu",0
324.079,69.1,6,"Mon-Thu",0
301.098,73,6,"Mon-Thu",0
340.494,75.9,6,"Fri",0
304.381,75.9,5.1,"Sat",0
256.543,75.9,7,"Sun",0
323.141,84.9,9.9,"Mon-Thu",0
349.405,84.9,11.1,"Mon-Thu",0
325.017,73.9,7,"Mon-Thu",0
338.618,73.9,7,"Mon-Thu",0
341.432,73,14,"Fri",0
243.88,73,8,"Sat",0
239.19,86,8,"Sun",0
207.298,86,9.9,"Mon-Thu",0
306.726,80.1,8.9,"Mon-Thu",0
281.869,71.1,8.9,"Mon-Thu",0
293.125,70,7,"Mon-Thu",0
358.785,80.1,8,"Fri",0
261.233,80.1,5.1,"Sat",0
241.535,81,6,"Sun",0
309.071,81,9.9,"Mon-Thu",0
288.435,70,6.8,"Mon-Thu",0
307.195,81,7,"Mon-Thu",0
348.936,82.9,8,"Mon-Thu",0
344.246,82.9,7,"Fri",0
272.02,81,12,"Sat",0
246.694,81,8.9,"Sun",0
287.497,78.1,11.1,"Mon-Thu",0
319.858,77,11.1,"Mon-Thu",0
321.734,77,8,"Mon-Thu",0
297.346,73.9,15,"Mon-Thu",0
351.281,73,9.9,"Fri",0
290.78,81,8,"Sat",0
238.721,81,8.9,"Sun",0
258.888,80.1,8.9,"Mon-Thu",0
338.149,75.9,5.1,"Mon-Thu",0
277.179,73,8.9,"Mon-Thu",0
326.893,77,7,"Mon-Thu",0
361.599,78.1,8.9,"Fri",0
297.815,79,8.9,"Sat",0
262.171,82.9,8.9,"Sun",0
342.839,84,7,"Mon-Thu",0
310.478,84,5.1,"Mon-Thu",0
376.607,87.1,6,"Mon-Thu",0
344.246,89.1,5.1,"Mon-Thu",0
353.157,89.1,5.1,"Fri",0
309.54,91,7,"Sat",0
266.861,91,13,"Sun",0
325.017,84.9,8.9,"Mon-Thu",0
277.179,84.9,6,"Mon-Thu",0
306.726,87.1,4.1,"Mon-Thu",0
184.786,90,6,"Mon-Thu",0
254.198,90,6,"Fri",0
220.899,90,6,"Sat",0
206.829,90,8.9,"Sun",0
277.648,86,6,"Mon-Thu",0
310.009,87.1,5.1,"Mon-Thu",0
259.357,88,5.1,"Mon-Thu",0
308.602,86,7,"Mon-Thu",0
350.343,86,8.9,"Fri",0
261.702,87.1,7,"Sat",0
233.093,89.1,8.9,"Sun",0
298.753,89.1,7,"Mon-Thu",0
308.602,91,7,"Mon-Thu",0
295.47,93,6,"Mon-Thu",0
290.78,93,8.9,"Mon-Thu",0
312.354,91,9.9,"Fri",0
274.834,95,7,"Sat",0
223.713,95,8.9,"Sun",0
300.629,95,12,"Mon-Thu",0
259.357,73.9,8,"Mon-Thu",0
293.594,82,8,"Mon-Thu",0
283.745,84,7,"Mon-Thu",0
304.85,88,5.1,"Fri",0
282.338,88,6,"Sat",0
247.163,88,8,"Sun",0
304.381,90,6,"Mon-Thu",0
299.222,91.9,6,"Mon-Thu",0
283.276,84.9,8,"Mon-Thu",0
289.842,87.1,6,"Mon-Thu",0
286.09,87.1,7,"Fri",0
265.454,86,5.1,"Sat",0
234.031,87.1,8,"Sun",0
288.904,87.1,8,"Mon-Thu",0
258.419,82,5.1,"Mon-Thu",0
285.152,84,8.9,"Mon-Thu",0
302.974,84,11.1,"Mon-Thu",0
302.505,84,8.9,"Fri",0
268.268,82.9,9.9,"Sat",0
226.996,81,8,"Sun",0
274.834,84.9,6,"Mon-Thu",0
219.961,84.9,7,"Mon-Thu",0
251.853,84,7,"Mon-Thu",0
262.64,84.9,7,"Mon-Thu",0
245.287,84.9,6,"Fri",0
249.977,87.1,6,"Sat",0
225.589,90,7,"Sun",0
264.047,90,7,"Mon-Thu",0
269.206,90,5.1,"Mon-Thu",0
244.818,88,7,"Mon-Thu",0
275.303,90,8,"Mon-Thu",0
266.861,90,13,"Fri",0
241.066,75.9,8.9,"Sat",0
226.058,77,13,"Sun",0
231.686,77,12,"Mon-Thu",0
248.101,75,6,"Mon-Thu",0
259.357,73.9,8,"Mon-Thu",0
277.648,81,8,"Mon-Thu",0
295.47,86,8,"Fri",0
235.438,86,8,"Sat",0
221.837,81,8.9,"Sun",0
200.263,78.1,6,"Mon-Thu",0
305.788,82,6,"Mon-Thu",0
281.4,87.1,7,"Mon-Thu",0
294.532,87.1,12,"Mon-Thu",0
277.179,73.9,15.9,"Fri",0
229.341,75,11.1,"Sat",0
216.678,77,6,"Sun",0
282.807,78.1,8.9,"Mon-Thu",0
283.745,78.1,6,"Mon-Thu",0
292.656,88,8.9,"Mon-Thu",0
323.141,88,8.9,"Mon-Thu",0
322.203,81,11.1,"Fri",0
228.872,73.9,7,"Sat",0
283.276,82,7,"Sun",0
290.78,82,5.1,"Mon-Thu",0
297.815,77,8.9,"Mon-Thu",0
283.745,75.9,8,"Mon-Thu",0
283.745,70,7,"Mon-Thu",0
322.672,78.1,6,"Fri",0
270.613,84,4.1,"Sat",0
241.535,86,7,"Sun",0
299.691,89.1,6,"Mon-Thu",0
294.532,89.1,9.9,"Mon-Thu",0
283.276,79,6,"Mon-Thu",0
302.505,82.9,7,"Mon-Thu",0
329.707,82.9,6,"Fri",0
249.508,82,6,"Sat",0
228.872,82,11.1,"Sun",0
204.015,80.1,9.9,"Mon-Thu",0
212.926,81,7,"Mon-Thu",0
322.672,93,8.9,"Mon-Thu",0
323.61,73.9,11.1,"Mon-Thu",0
332.052,66,9.9,"Fri",0
261.233,66,11.1,"Sat",0
204.015,70,5.1,"Sun",0
269.675,79,6,"Mon-Thu",0
245.287,63,8,"Mon-Thu",0
179.627,64,15,"Mon-Thu",0
288.435,71.1,14,"Mon-Thu",0
284.214,71.1,15,"Fri",0
235.438,66.9,8.9,"Sat",0
206.829,66.9,5.1,"Sun",0
187.6,72,9.9,"Mon-Thu",0
257.481,72,5.1,"Mon-Thu",0
308.602,66,8.9,"Mon-Thu",0
285.152,66,18.1,"Mon-Thu",0
297.346,57.9,14,"Fri",0
274.834,60.1,7,"Sat",0
234.5,60.1,9.9,"Sun",0
262.171,66.9,11.1,"Mon-Thu",0
263.578,66.9,7,"Mon-Thu",0
313.761,64.9,8.9,"Mon-Thu",0
287.497,66.9,6,"Mon-Thu",0
303.443,66.9,8.9,"Fri",0
246.225,64.9,8,"Sat",0
219.023,66.9,9.9,"Sun",0
284.683,66.9,7,"Mon-Thu",0
299.691,59,6,"Mon-Thu",0
279.055,63,8,"Mon-Thu",0
288.904,70,8,"Mon-Thu",0
366.758,71.1,15,"Fri",0
237.314,53.1,7,"Sat",0
224.651,54,7,"Sun",0
292.187,55.9,8,"Mon-Thu",0
206.36,61,6,"Mon-Thu",0
288.435,61,8.9,"Mon-Thu",0
313.761,57,7,"Mon-Thu",0
317.044,57,11.1,"Fri",0
235.438,41,8.9,"Sat",0
214.333,51.1,7,"Sun",0
225.589,62.1,6,"Mon-Thu",0
279.055,62.1,13,"Mon-Thu",0
280.931,33.1,13,"Mon-Thu",0
255.605,45,7,"Mon-Thu",0
291.249,51.1,6,"Fri",0
247.163,51.1,13,"Sat",0
208.236,43,15.9,"Sun",0
348.467,43,13,"Mon-Thu",0
295.47,48,8,"Mon-Thu",0
246.694,48,11.1,"Mon-Thu",0
303.443,53.1,8,"Mon-Thu",0
296.877,53.1,11.1,"Fri",0
247.632,53.1,9.9,"Sat",0
242.473,46,12,"Sun",0
300.629,53.1,8.9,"Mon-Thu",0
329.238,61,8.9,"Mon-Thu",0
263.109,61,8.9,"Mon-Thu",0
175.406,59,17.1,"Mon-Thu",0
199.325,53.1,8.9,"Fri",0
218.085,43,7,"Sat",0
191.821,43,14,"Sun",0
272.02,39,15,"Mon-Thu",0
290.78,37,11.1,"Mon-Thu",0
258.888,39,9.9,"Mon-Thu",0
279.993,42.1,15,"Mon-Thu",0
264.047,50,9.9,"Fri",0
265.454,50,12,"Sat",0
213.395,42.1,6,"Sun",0
345.653,54,8,"Mon-Thu",0
312.823,57.9,9.9,"Mon-Thu",0
271.082,57.9,13,"Mon-Thu",0
280.931,39.9,12,"Mon-Thu",0
356.44,46,8.9,"Fri",0
270.613,55.9,14,"Sat",0
235.907,55.9,13,"Sun",0
243.411,48.9,9.9,"Mon-Thu",0
328.3,37,15,"Mon-Thu",0
328.769,36,14,"Mon-Thu",0
327.831,36,14,"Mon-Thu",0
327.362,33.1,9.9,"Fri",0
243.88,35.1,8,"Sat",0
239.19,46,7,"Sun",0
278.117,57,9.9,"Mon-Thu",0
248.57,57,9.9,"Mon-Thu",0
123.816,46.9,8.9,"Mon-Thu",0
194.166,46.9,11.1,"Mon-Thu",0
210.112,54,9.9,"Fri",0
166.495,54,7,"Sat",0
180.096,51.1,8,"Sun",0
242.942,41,20,"Mon-Thu",0
207.767,44.1,14,"Mon-Thu",0
197,72,8.11231671554252,"Mon-Thu",0
216,78.1,8.11231671554252,"Mon-Thu",0
245,84,8.11231671554252,"Mon-Thu",0
248,79,8.11231671554252,"Fri",0
262,86,8.11231671554252,"Sat",0
206,86,8.11231671554252,"Sun",0
235,79,8.11231671554252,"Mon-Thu",0
251,87.1,8.11231671554252,"Mon-Thu",0
238,87.1,8.11231671554252,"Mon-Thu",0
251,84.9,8.11231671554252,"Mon-Thu",0
277,84.9,8.11231671554252,"Fri",0
282,84.9,8.11231671554252,"Sat",0
228,75,8.11231671554252,"Sun",0
223,75,8.11231671554252,"Mon-Thu",0
259,78.1,8.11231671554252,"Mon-Thu",0
244,78.1,8.11231671554252,"Mon-Thu",0
226,78.1,8.11231671554252,"Mon-Thu",0
306,82.9,8.11231671554252,"Fri",0
246,86,5.1,"Sat",0
245,88,5.1,"Sun",0
295,90,5.1,"Mon-Thu",0
291,90,7,"Mon-Thu",0
300,87.1,8,"Mon-Thu",0
251,87.1,6,"Mon-Thu",0
337,87.1,6,"Fri",0
273,87.1,7,"Sat",0
240,90,6,"Sun",0
301,90,13,"Mon-Thu",0
278,87.1,8,"Mon-Thu",0
259,80.1,7,"Mon-Thu",0
340,91.9,8,"Mon-Thu",0
302,91.9,11.1,"Fri",0
278,90,8.9,"Sat",0
290,91.9,5.1,"Sun",0
257,96.1,7,"Mon-Thu",0
243,81,8,"Mon-Thu",0
267,82.9,5.1,"Mon-Thu",0
313,89.1,6,"Mon-Thu",0
296,89.1,15,"Fri",0
274,82.9,8,"Sat",0
292,87.1,8,"Sun",0
290,87.1,7,"Mon-Thu",0
320,86,8,"Mon-Thu",0
268,84.9,9.9,"Mon-Thu",0
322,82,7,"Mon-Thu",0
308,84,7,"Fri",0
316,91,4.1,"Sat",0
313,93.9,7,"Sun",0
281,93.9,6,"Mon-Thu",0
331,93,5.1,"Mon-Thu",0
290,91.9,18.1,"Mon-Thu",0
332,91.9,8,"Mon-Thu",0
312,86,8.9,"Fri",0
291,88,7,"Sat",0
313,91.9,8.9,"Sun",0
320,93,8.9,"Mon-Thu",0
298,93,12,"Mon-Thu",0
318,93,7,"Mon-Thu",0
300,91.9,6,"Mon-Thu",0
343,91.9,7,"Fri",0
375,88,6,"Sat",0
286,89.1,8,"Sun",0
353,89.1,8,"Mon-Thu",0
451,84,20,"Mon-Thu",0
345,86,8.9,"Mon-Thu",0
356,86,6,"Mon-Thu",0
337,82,7,"Fri",0
260,82.9,8.9,"Sat",0
283,87.1,8,"Sun",0
320,91.9,7,"Mon-Thu",0
317,91.9,6,"Mon-Thu",0
293,88,7,"Mon-Thu",0
275,90,6,"Mon-Thu",0
344,86,8,"Fri",0
313,86,8.9,"Sat",0
279,73.9,11.1,"Sun",0
288,81,8,"Mon-Thu",0
311,82,8.9,"Mon-Thu",0
286,82,6,"Mon-Thu",0
306,79,6,"Mon-Thu",0
348,82.9,8,"Fri",0
328,88,8,"Sat",0
316,88,6,"Sun",0
320,90,6,"Mon-Thu",0
286,90,18.1,"Mon-Thu",0
310,89.1,8.9,"Mon-Thu",0
343,90,12,"Mon-Thu",0
306,90,8.9,"Fri",0
291,84.9,7,"Sat",0
303,81,11.1,"Sun",0
294,79,8,"Mon-Thu",0
337,77,8,"Mon-Thu",0
309,79,6,"Mon-Thu",0
363,84.9,6,"Mon-Thu",0
383,84.9,8.9,"Fri",0
362,84.9,7,"Sat",0
293,82,5.1,"Sun",0
295,82,6,"Mon-Thu",0
337,84,6,"Mon-Thu",0
292,84,5.1,"Mon-Thu",0
347,82,5.1,"Mon-Thu",0
351,75.9,8.9,"Fri",0
304,75.9,8,"Sat",0
245,73.9,7,"Sun",0
289,75,7,"Mon-Thu",0
301,75,9.9,"Mon-Thu",0
307,70,8,"Mon-Thu",0
322,75,7,"Mon-Thu",0
341,75,9.9,"Fri",0
330,70,13,"Sat",0
275,64.9,8.9,"Sun",0
310,64.9,8.9,"Mon-Thu",0
307,71.1,6,"Mon-Thu",0
356,79,12,"Mon-Thu",0
297,79,5.1,"Mon-Thu",0
348,77,5.1,"Fri",0
330,77,6,"Sat",0
315,79,5.1,"Sun",0
300,79,6,"Mon-Thu",0
317,77,6,"Mon-Thu",0
347,73.9,9.9,"Mon-Thu",0
332,72,8,"Mon-Thu",0
350,72,6,"Fri",0
323,66,8,"Sat",0
269,66.9,7,"Sun",0
302,70,5.1,"Mon-Thu",0
325,70,5.1,"Mon-Thu",0
308,73.9,11.1,"Mon-Thu",0
332,73.9,11.1,"Mon-Thu",0
330,69.1,6,"Fri",0
277,71.1,8,"Sat",0
248,71.1,8.9,"Sun",0
323,66.9,14,"Mon-Thu",0
323,57.9,11.1,"Mon-Thu",0
333,66.9,7,"Mon-Thu",0
311,71.1,8.9,"Mon-Thu",0
304,66,9.9,"Fri",0
335,66,8,"Sat",0
305,62.1,8.9,"Sun",0
276,64.9,7,"Mon-Thu",0
336,71.1,4.1,"Mon-Thu",0
338,71.1,4.1,"Mon-Thu",0
264,68,4.1,"Mon-Thu",0
337,68,5.1,"Fri",0
301,69.1,8,"Sat",0
281,69.1,8.9,"Sun",0
314,57.9,8.9,"Mon-Thu",0
262,59,7,"Mon-Thu",0
309,57,7,"Mon-Thu",0
334,57,13,"Mon-Thu",0
394,55.9,13,"Fri",0
334,46.9,6,"Sat",0
308,55,11.1,"Sun",0
327,55,18.1,"Mon-Thu",0
285,53.1,12,"Mon-Thu",0
302,62.1,7,"Mon-Thu",0
357,66.9,8,"Mon-Thu",0
365,70,8,"Fri",0
329,73.9,6,"Sat",0
326,75,6,"Sun",0
318,75,4.1,"Mon-Thu",0
343,75,8,"Mon-Thu",0
300,73.9,7,"Mon-Thu",0
327,72,8.9,"Mon-Thu",0
391,50,9.9,"Fri",0
298,52,8,"Sat",0
251,62.1,12,"Sun",0
305,64,20,"Mon-Thu",0
261,55,12,"Mon-Thu",0
295,50,15,"Mon-Thu",0
279,48,8,"Mon-Thu",0
358,63,11.1,"Fri",0
314,64,9.9,"Sat",0
222,64,8.9,"Sun",0
298,60.8,17.1,"Mon-Thu",0
324,60.1,11.1,"Mon-Thu",0
276,55.9,7,"Mon-Thu",0
203,64.9,8.9,"Mon-Thu",0
279,64.9,7,"Fri",0
239,63,8,"Sat",0
248,55.9,6,"Sun",0
301,63,13,"Mon-Thu",0
269,63,17.1,"Mon-Thu",0
235,43,14,"Mon-Thu",0
252,50,11.1,"Mon-Thu",0
372,52,8.9,"Fri",0
278,52,13,"Sat",0
241,46.9,15.9,"Sun",0
